dt_iso,wind_speed_1,wind_speed_2,wind_speed_3,snow_1h_1,snow_1h_2,snow_1h_3,temp_1,temp_2,temp_3,temp
1996-08-30,3.6916666666666678,2.818750000000001,2.9183333333333334,0.0,0.0,0.0,292.36499999999995,290.3979166666667,289.8416666666667,289.20875
1996-08-31,3.478333333333334,3.6916666666666678,2.818750000000001,0.0,0.0,0.0,289.20875,292.36499999999995,290.3979166666667,292.9016666666667
1996-09-01,6.462499999999999,3.478333333333334,3.6916666666666678,0.0,0.0,0.0,292.9016666666667,289.20875,292.36499999999995,293.87875
1996-09-02,2.9250000000000003,6.462499999999999,3.478333333333334,0.0,0.0,0.0,293.87875,292.9016666666667,289.20875,294.3204166666667
1996-09-03,1.8116666666666672,2.9250000000000003,6.462499999999999,0.0,0.0,0.0,294.3204166666667,293.87875,292.9016666666667,293.8504166666666
1996-09-04,3.0625,1.8116666666666672,2.9250000000000003,0.0,0.0,0.0,293.8504166666666,294.3204166666667,293.87875,294.305
1996-09-05,1.925416666666667,3.0625,1.8116666666666672,0.0,0.0,0.0,294.305,293.8504166666666,294.3204166666667,296.54625
1996-09-06,3.5104166666666674,1.925416666666667,3.0625,0.0,0.0,0.0,296.54625,294.305,293.8504166666666,295.29625000000004
1996-09-07,1.7833333333333339,3.5104166666666674,1.925416666666667,0.0,0.0,0.0,295.29625000000004,296.54625,294.305,293.24041666666665
1996-09-08,2.9812500000000006,1.7833333333333339,3.5104166666666674,0.0,0.0,0.0,293.24041666666665,295.29625000000004,296.54625,291.65458333333333
1996-09-09,2.8625000000000007,2.9812500000000006,1.7833333333333339,0.0,0.0,0.0,291.65458333333333,293.24041666666665,295.29625000000004,291.6733333333333
1996-09-10,1.9833333333333336,2.8625000000000007,2.9812500000000006,0.0,0.0,0.0,291.6733333333333,291.65458333333333,293.24041666666665,292.23291666666665
1996-09-11,1.392916666666667,1.9833333333333336,2.8625000000000007,0.0,0.0,0.0,292.23291666666665,291.6733333333333,291.65458333333333,290.97208333333333
1996-09-12,1.2579166666666668,1.392916666666667,1.9833333333333336,0.0,0.0,0.0,290.97208333333333,292.23291666666665,291.6733333333333,292.14249999999987
1996-09-13,2.627916666666667,1.2579166666666668,1.392916666666667,0.0,0.0,0.0,292.14249999999987,290.97208333333333,292.23291666666665,290.71416666666664
1996-09-14,4.045833333333334,2.627916666666667,1.2579166666666668,0.0,0.0,0.0,290.71416666666664,292.14249999999987,290.97208333333333,287.3450000000001
1996-09-15,3.941666666666666,4.045833333333334,2.627916666666667,0.0,0.0,0.0,287.3450000000001,290.71416666666664,292.14249999999987,286.18791666666664
1996-09-16,3.1833333333333336,3.941666666666666,4.045833333333334,0.0,0.0,0.0,286.18791666666664,287.3450000000001,290.71416666666664,286.28375
1996-09-17,3.225,3.1833333333333336,3.941666666666666,0.0,0.0,0.0,286.28375,286.18791666666664,287.3450000000001,288.23625
1996-09-18,3.8624999999999994,3.225,3.1833333333333336,0.0,0.0,0.0,288.23625,286.28375,286.18791666666664,289.4941666666667
1996-09-19,4.295833333333333,3.8624999999999994,3.225,0.0,0.0,0.0,289.4941666666667,288.23625,286.28375,288.51124999999996
1996-09-20,3.1041666666666665,4.295833333333333,3.8624999999999994,0.0,0.0,0.0,288.51124999999996,289.4941666666667,288.23625,289.26500000000004
1996-09-21,3.1391666666666675,3.1041666666666665,4.295833333333333,0.0,0.0,0.0,289.26500000000004,288.51124999999996,289.4941666666667,290.6508333333333
1996-09-22,3.3791666666666678,3.1391666666666675,3.1041666666666665,0.0,0.0,0.0,290.6508333333333,289.26500000000004,288.51124999999996,286.46500000000003
